"","location","year","gdp"
"2687","Mauritius","2040","55490775859.9407"
"2792","Mauritius","2041","57529294515.7359"
"2893","Mauritius","2042","59642700542.3712"
"2992","Mauritius","2043","61833745015.141"
"3092","Mauritius","2044","64105280073.3136"
"3191","Mauritius","2045","66460262632.8342"
"3293","Mauritius","2046","68901758235.4193"
"3389","Mauritius","2047","71432945039.0515"
"3490","Mauritius","2048","74057117955.0699"
"3589","Mauritius","2049","76777692937.2413"
"3689","Mauritius","2050","79598211428.396"
"12411","Malawi","2019","28635017163"
"1509","Malawi","2020","28864096822"
"791","Malawi","2021","30182320123.8607"
"8134","Malawi","2022","30423778684.8516"
"990","Malawi","2023","30940982922.4941"
"10103","Malawi","2024","31948111916.6213"
"11122","Malawi","2025","33162140169.4529"
"1290","Malawi","2026","34588112196.7394"
"13121","Malawi","2027","36144577245.5927"
"14100","Malawi","2028","37619126265.7137"
"1588","Malawi","2029","39153830777.4308"
"1689","Malawi","2030","40751144875.6026"
"1788","Malawi","2031","42413622771.9918"
"1888","Malawi","2032","44143922879.62"
"1988","Malawi","2033","45944812063.7473"
"2088","Malawi","2034","47819170066.2746"
"2188","Malawi","2035","49769994110.6428"
"2288","Malawi","2036","51800403694.593"
"2388","Malawi","2037","53913645578.4513"
"2488","Malawi","2038","56113098976.9152"
"2588","Malawi","2039","58402280962.6432"
"2688","Malawi","2040","60784852090.2886"
"2793","Malawi","2041","63264622249.9705"
"2894","Malawi","2042","65845556759.542"
"2993","Malawi","2043","68531782705.398"
"3093","Malawi","2044","71327595541.9616"
"3192","Malawi","2045","74237465960.4021"
"3294","Malawi","2046","77266047037.5685"
"3390","Malawi","2047","80418181676.5693"
"3492","Malawi","2048","83698910350.8979"
"3590","Malawi","2049","87113479164.4857"
"3690","Malawi","2050","90667348240.5721"
"12421","Malaysia","2019","9.08e+11"
"15101","Malaysia","2020","8.58e+11"
"792","Malaysia","2021","886296840000"
"8135","Malaysia","2022","962961516660"
"991","Malaysia","2023","1001094792719.74"
"10104","Malaysia","2024","1043871573212.65"
"11123","Malaysia","2025","1089906309591.33"
"1291","Malaysia","2026","1137960278781.21"
"13122","Malaysia","2027","1182693497340.1"
"14101","Malaysia","2028","1240590226061.29"
"1589","Malaysia","2029","1301321189691.31"
"1690","Malaysia","2030","1365025133331.94"
"1789","Malaysia","2031","1431847594113.08"
"1889","Malaysia","2032","1501941233684.86"
"1989","Malaysia","2033","1575466186986.27"
"2089","Malaysia","2034","1652590428087.19"
"2189","Malaysia","2035","1733490153939.56"
"2289","Malaysia","2036","1818350186914.47"
"2389","Malaysia","2037","1907364397044.72"
"2489","Malaysia","2038","2000736144937.57"
"2589","Malaysia","2039","2098678746369.51"
"2689","Malaysia","2040","2201415959624.46"
"2794","Malaysia","2041","2309182496688.81"
"2895","Malaysia","2042","2422224559471.08"
"2994","Malaysia","2043","2540800402271.34"
"3094","Malaysia","2044","2665180921785.34"
"3193","Malaysia","2045","2795650275991.25"
"3295","Malaysia","2046","2932506533332.99"
"3392","Malaysia","2047","3076062353683.18"
"3493","Malaysia","2048","3226645702641.46"
"3591","Malaysia","2049","3384600600800.08"
"3692","Malaysia","2050","3550287909688.48"
"12441","Namibia","2019","24489874130"
"15121","Namibia","2020","22505851285"
"793","Namibia","2021","23299182542.7962"
"8136","Namibia","2022","24361625266.7477"
"992","Namibia","2023","25048135866.7647"
"10105","Namibia","2024","25725938423.3194"
"11124","Namibia","2025","26423625873.3598"
"1292","Namibia","2026","27123851959.0038"
"13123","Namibia","2027","27830157064.0163"
"14102","Namibia","2028","27775447791.8717"
"1590","Namibia","2029","27720846068.6875"
"1692","Namibia","2030","27666351683.041"
"1790","Namibia","2031","27611964423.9252"
"1890","Namibia","2032","27557684080.7479"
"1990","Namibia","2033","27503510443.3308"
"2090","Namibia","2034","27449443301.9089"
"2190","Namibia","2035","27395482447.1295"
"2290","Namibia","2036","27341627670.0514"
"2390","Namibia","2037","27287878762.1442"
"2490","Namibia","2038","27234235515.2875"
"2590","Namibia","2039","27180697721.7699"
"2690","Namibia","2040","27127265174.2885"
"2795","Namibia","2041","27073937665.9477"
"2896","Namibia","2042","27020714990.2587"
"2995","Namibia","2043","26967596941.1387"
"3095","Namibia","2044","26914583312.91"
"3194","Namibia","2045","26861673900.2992"
"3296","Namibia","2046","26808868498.4364"
"3393","Namibia","2047","26756166902.8545"
"3494","Namibia","2048","26703568909.4883"
"3592","Namibia","2049","26651074314.6738"
"3693","Namibia","2050","26598682915.1473"
"12461","Niger","2019","28540819587"
"15141","Niger","2020","29554201656"
"794","Niger","2021","29967664937.1674"
"8137","Niger","2022","33535015771.2878"
"993","Niger","2023","34912634219.1723"
"10106","Niger","2024","38800156039.4771"
"11125","Niger","2025","41315182153.956"
"1293","Niger","2026","43851934338.2089"
"13124","Niger","2027","46483927437.1882"
"14103","Niger","2028","49259673295.3846"
"1592","Niger","2029","52201170317.3505"
"1693","Niger","2030","55318316184.5362"
"1791","Niger","2031","58621599609.5245"
"1891","Niger","2032","62122135628.923"
"1991","Niger","2033","65831703003.7388"
"2091","Niger","2034","69762783853.0831"
"2191","Niger","2035","73928605654.5672"
"2291","Niger","2036","78343185752.7137"
"2391","Niger","2037","83021378525.1478"
"2491","Niger","2038","87978925365.275"
"2591","Niger","2039","93232507649.6295"
"2691","Niger","2040","98799802868.1201"
"2796","Niger","2041","104699544106.043"
"2897","Niger","2042","110951583078.01"
"2996","Niger","2043","117576956925.89"
"3096","Niger","2044","124597959005.531"
"3195","Niger","2045","132038213900.444"
"3297","Niger","2046","139922756914.867"
"3394","Niger","2047","148278118313.679"
"3495","Niger","2048","157132412592.632"
"3593","Niger","2049","166515433079.267"
"3694","Niger","2050","176458752182.846"
"12481","Nicaragua","2019","35972577757"
"15161","Nicaragua","2020","35337209062"
"795","Nicaragua","2021","38993550083.6451"
"8138","Nicaragua","2022","40456198147.2826"
"994","Nicaragua","2023","41679593579.2564"
"10107","Nicaragua","2024","43051685799.8855"
"11126","Nicaragua","2025","44543426712.8515"
"1294","Nicaragua","2026","46102446647.8013"
"13125","Nicaragua","2027","47716032280.4743"
"14104","Nicaragua","2028","48030604290.3294"
"1593","Nicaragua","2029","48347250142.9718"
"1694","Nicaragua","2030","48665983510.3869"
"1792","Nicaragua","2031","48986818154.6937"
"1892","Nicaragua","2032","49309767928.7393"
"1992","Nicaragua","2033","49634846776.6967"
"2092","Nicaragua","2034","49962068734.6671"
"2192","Nicaragua","2035","50291447931.286"
"2292","Nicaragua","2036","50622998588.333"
"2392","Nicaragua","2037","50956735021.3461"
"2492","Nicaragua","2038","51292671640.2397"
"2592","Nicaragua","2039","51630822949.9267"
"2692","Nicaragua","2040","51971203550.9449"
"2797","Nicaragua","2041","52313828140.0875"
"2898","Nicaragua","2042","52658711511.0374"
"2997","Nicaragua","2043","53005868555.0062"
"3097","Nicaragua","2044","53355314261.3771"
"3196","Nicaragua","2045","53707063718.352"
"3298","Nicaragua","2046","54061132113.6031"
"3395","Nicaragua","2047","54417534734.9287"
"3496","Nicaragua","2048","54776286970.9132"
"3594","Nicaragua","2049","55137404311.5914"
"3695","Nicaragua","2050","55500902349.1177"
"12491","Netherlands","2019","9.85e+11"
"15171","Netherlands","2020","9.47e+11"
"796","Netherlands","2021","1005638240000"
"8139","Netherlands","2022","1049142150262.4"
"995","Netherlands","2023","1054933414931.85"
"10108","Netherlands","2024","1067065149203.57"
"11127","Netherlands","2025","1083369904683.4"
"1295","Netherlands","2026","1100757991653.57"
"13126","Netherlands","2027","1118788407556.86"
"14105","Netherlands","2028","1145272689675.35"
"1594","Netherlands","2029","1172383915364.75"
"1695","Netherlands","2030","1200136925814.24"
"1793","Netherlands","2031","1228546913537.91"
"1893","Netherlands","2032","1257629430691.43"
"1993","Netherlands","2033","1287400397585.59"
"2093","Netherlands","2034","1317876111401.36"
"2193","Netherlands","2035","1349073255111.3"
"2293","Netherlands","2036","1381008906612.1"
"2393","Netherlands","2037","1413700548073.36"
"2493","Netherlands","2038","1447166075507.63"
"2593","Netherlands","2039","1481423808567.04"
"2693","Netherlands","2040","1516492500571.82"
"2798","Netherlands","2041","1552391348776.21"
"2899","Netherlands","2042","1589140004877.38"
"2998","Netherlands","2043","1626758585773.17"
"3098","Netherlands","2044","1665267684574.41"
"3197","Netherlands","2045","1704688381878"
"3299","Netherlands","2046","1745042257306.83"
"3396","Netherlands","2047","1786351401322.83"
"3497","Netherlands","2048","1828638427319.73"
"3595","Netherlands","2049","1871926484002.05"
"3696","Netherlands","2050","1916239268057.11"
"12501","Norway","2019","3.48e+11"
"15181","Norway","2020","3.43e+11"
"797","Norway","2021","356370140000"
"8140","Norway","2022","368048389487.8"
"996","Norway","2023","376450934219.806"
"10109","Norway","2024","382093933723.761"
"11128","Norway","2025","386797510047.901"
"1296","Norway","2026","392529849146.811"
"13127","Norway","2027","397836852707.276"
"14106","Norway","2028","403460337078.995"
"1595","Norway","2029","409163310256.901"
"1696","Norway","2030","414946895827.35"
"1794","Norway","2031","420812233258.76"
"1894","Norway","2032","426760478126.11"
"1994","Norway","2033","432792802338.607"
"2094","Norway","2034","438910394370.571"
"2194","Norway","2035","445114459495.588"
"2294","Norway","2036","451406220023.971"
"2394","Norway","2037","457786915543.572"
"2494","Norway","2038","464257803164.008"
"2594","Norway","2039","470820157764.33"
"2694","Norway","2040","477475272244.2"
"2799","Norway","2041","484224457778.611"
"28100","Norway","2042","491069044076.215"
"2999","Norway","2043","498010379641.298"
"3099","Norway","2044","505049832039.458"
"3198","Norway","2045","512188788167.042"
"32100","Norway","2046","519428654524.386"
"3397","Norway","2047","526770857492.923"
"3498","Norway","2048","534216843616.205"
"3596","Norway","2049","541768079884.895"
"3697","Norway","2050","549426054025.794"
"12511","Nepal","2019","1.13e+11"
"15191","Nepal","2020","1.1e+11"
"798","Nepal","2021","115321800000"
"8141","Nepal","2022","121794812634"
"997","Nepal","2023","122735068587.534"
"10111","Nepal","2024","128852184405.937"
"11129","Nepal","2025","135579556953.771"
"1297","Nepal","2026","142458863673.605"
"13128","Nepal","2027","149715718189.138"
"14107","Nepal","2028","158476022861.56"
"1596","Nepal","2029","167748918589.096"
"1697","Nepal","2030","177564398573.992"
"1796","Nepal","2031","187954211008.505"
"1895","Nepal","2032","198951961764.502"
"1995","Nepal","2033","210593223091.728"
"2095","Nepal","2034","222915648676.33"
"2195","Nepal","2035","235959095431.789"
"2295","Nepal","2036","249765752416.196"
"2395","Nepal","2037","264380277292.859"
"2495","Nepal","2038","279849940775.614"
"2595","Nepal","2039","296224779526.055"
"2695","Nepal","2040","313557757997.233"
"27100","Nepal","2041","331904939747.296"
"28101","Nepal","2042","351325668777.197"
"29100","Nepal","2043","371882761478.997"
"30100","Nepal","2044","393642709815.631"
"3199","Nepal","2045","416675896389.31"
"32101","Nepal","2046","441056822094.209"
"3398","Nepal","2047","466864347089.777"
"3499","Nepal","2048","494181945874.102"
"3597","Nepal","2049","523097977282.363"
"3698","Nepal","2050","553705970283.686"
"12531","New Zealand","2019","2.15e+11"
"15211","New Zealand","2020","2.14e+11"
"799","New Zealand","2021","226966260000"
"8142","New Zealand","2022","232985405215.2"
"998","New Zealand","2023","235597171607.662"
"10112","New Zealand","2024","238054450107.53"
"11130","New Zealand","2025","242967893957.749"
"1298","New Zealand","2026","248422523177.1"
"13129","New Zealand","2027","254379695282.887"
"14108","New Zealand","2028","262710001367.62"
"1597","New Zealand","2029","271313104380.536"
"1698","New Zealand","2030","280197937746.562"
"1797","New Zealand","2031","289373727438.204"
"1896","New Zealand","2032","298850001555.757"
"1996","New Zealand","2033","308636600221.244"
"2096","New Zealand","2034","318743685796.353"
"2196","New Zealand","2035","329181753434.994"
"2296","New Zealand","2036","339961641981.417"
"2396","New Zealand","2037","351094545225.225"
"2496","New Zealand","2038","362592023524.952"
"2596","New Zealand","2039","374466015812.295"
"2696","New Zealand","2040","386728851989.443"
"27101","New Zealand","2041","399393265732.399"
"28102","New Zealand","2042","412472407713.57"
"29101","New Zealand","2043","425979859257.372"
"30101","New Zealand","2044","439929646443.017"
"31100","New Zealand","2045","454336254669.131"
"32102","New Zealand","2046","469214643695.331"
"3399","New Zealand","2047","484580263176.376"
"34100","New Zealand","2048","500449068705.019"
"3598","New Zealand","2049","516837538380.228"
"3699","New Zealand","2050","533762689917.969"
"12571","Pakistan","2019","1.15e+12"
"15251","Pakistan","2020","1.14e+12"
"7100","Pakistan","2021","1.205778e+12"
"8143","Pakistan","2022","1279366631340"
"999","Pakistan","2023","1273289639841.14"
"10113","Pakistan","2024","1305121880837.17"
"11132","Pakistan","2025","1352106268547.31"
"1299","Pakistan","2026","1412951050631.94"
"13130","Pakistan","2027","1483598603163.54"
"14109","Pakistan","2028","1555771267793.01"
"1598","Pakistan","2029","1631454918149.08"
"1699","Pakistan","2030","1710820353257.06"
"1798","Pakistan","2031","1794046681007.44"
"1897","Pakistan","2032","1881321722357.48"
"1997","Pakistan","2033","1972842435196.05"
"2097","Pakistan","2034","2068815358828.2"
"2197","Pakistan","2035","2169457080082.6"
"2297","Pakistan","2036","2274994722093.69"
"2397","Pakistan","2037","2385666456861.68"
"2497","Pakistan","2038","2501722042747.04"
"2597","Pakistan","2039","2623423388112.5"
"2697","Pakistan","2040","2751045142384.58"
"27102","Pakistan","2041","2884875315868.48"
"28103","Pakistan","2042","3025215929715.13"
"29102","Pakistan","2043","3172383697507.23"
"30102","Pakistan","2044","3326710740002.39"
"31101","Pakistan","2045","3488545334646.43"
"32103","Pakistan","2046","3658252701548.27"
"33100","Pakistan","2047","3836215827690.13"
"34101","Pakistan","2048","4022836331233.17"
"3599","Pakistan","2049","4218535367868.97"
"36100","Pakistan","2050","4423754581262.36"
"12581","Panama","2019","1.39e+11"
"15261","Panama","2020","1.14e+11"
"7102","Panama","2021","132053040000"
"8144","Panama","2022","146326653093.6"
"9100","Panama","2023","155106252279.216"
"10114","Panama","2024","161310502370.385"
"11133","Panama","2025","167762922465.2"
"12100","Panama","2026","174473439363.808"
"13131","Panama","2027","181452376938.36"
"14110","Panama","2028","189439219726.42"
"1599","Panama","2029","197777612925.655"
"16100","Panama","2030","206483030446.703"
"1799","Panama","2031","215571627302.838"
