"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level"
"64","Argentina",2021,"Latin America and Caribbean",226025671.76261,226040534.485257,226038405.040424,226042976.465315,14.9060153153406,989818920000,3146555820250.92,0.54392,56.4351221843898
"65","Argentina",2022,"Latin America and Caribbean",228727510.955329,228750214.943729,228747862.838366,228752556.58023,14.9060153153406,1038874345675.2,3136770589047.71,0.54392,58.9341059552498
"66","Argentina",2023,"Latin America and Caribbean",231395888.787238,231422884.006805,231420609.858416,231425196.264749,14.9060153153406,1012902487033.32,3134786828668.81,0.54392,57.1158662370429
"67","Argentina",2024,"Latin America and Caribbean",234107122.168077,234136644.448234,234134380.074438,234139075.801054,14.9060153153406,1040757305426.74,3129030887082.03,0.54392,58.3647917189353
"68","Argentina",2025,"Latin America and Caribbean",236793787.721351,236824940.677178,236822592.059819,236827561.929926,14.9060153153406,1074581917853.11,3127714786070.36,0.54392,59.9002778462762
"69","Argentina",2026,"Latin America and Caribbean",239427725.000608,239459983.441851,239457519.227004,239462775.194392,14.9060153153406,1106819375388.7,3131506392017.91,0.54392,61.293303081844
"70","Argentina",2027,"Latin America and Caribbean",241931688.929757,241964662.098471,241962099.306874,241967575.496512,14.9060153153406,1137256908211.89,3139913738025.61,0.54392,62.5469571767633
"71","Argentina",2028,"Latin America and Caribbean",244314034.182154,244347410.045473,244344785.79984,244350396.502862,14.9060153153406,1126619322453.81,3152437740037.16,0.54392,61.5207455118286
"72","Argentina",2029,"Latin America and Caribbean",246601245.794536,246634803.727183,246632148.043029,246637827.932702,14.9060153153406,1116081237723.11,3162749901785.86,0.54392,60.5469352333362
"73","Argentina",2030,"Latin America and Caribbean",248850614.728725,248884210.90477,248881542.255299,248887251.495805,14.9060153153406,1105641723314.77,3170975646923.21,0.54392,59.6144265759489
"74","Argentina",2031,"Latin America and Caribbean",251034377.204469,251067917.455166,251065246.487527,251070961.987389,14.9060153153406,1095299857229.32,3177233989187.15,0.54392,58.7239892500104
"75","Argentina",2032,"Latin America and Caribbean",253076118.306805,253109527.714944,253106861.560825,253112567.876435,14.9060153153406,1085054726091.44,3181637854195.3,0.54392,57.8823716777562
"76","Argentina",2033,"Latin America and Caribbean",255000508.204019,255033745.263385,255031087.380366,255036776.899339,14.9060153153406,1074905425069.25,3184294385136.55,0.54392,57.0834461505889
"77","Argentina",2034,"Latin America and Caribbean",256799343.251457,256832388.423452,256829740.283744,256835409.682869,14.9060153153406,1064851057794.42,3185305233165.97,0.54392,56.3255465562052
"78","Argentina",2035,"Latin America and Caribbean",258539517.070852,258572355.519502,258569719.396186,258575365.54508,14.9060153153406,1054890736283,3184766833268.08,0.54392,55.598385200141
"79","Argentina",2036,"Latin America and Caribbean",260210223.683671,260242837.448629,260240216.146267,260245836.536028,14.9060153153406,1045023580857,3182770666315.13,0.54392,54.9013980869907
"80","Argentina",2037,"Latin America and Caribbean",261725137.099722,261757498.128709,261754893.444704,261760483.889586,14.9060153153406,1035248720066.69,3179403508010.84,0.54392,54.2425888535313
"81","Argentina",2038,"Latin America and Caribbean",263091795.33471,263123879.745258,263121293.460092,263126849.9182,14.9060153153406,1025565290613.65,3174747665375.3,0.54392,53.6190371952847
"82","Argentina",2039,"Latin America and Caribbean",264259056.201577,264290841.852538,264288275.738247,264293794.13453,14.9060153153406,1015972437274.5,3168881201394.23,0.54392,53.0344713881065
"83","Argentina",2040,"Latin America and Caribbean",265356397.84313,265387874.605353,265385329.484057,265390807.776197,14.9060153153406,1006469312825.38,3161878148424.29,0.54392,52.473035380827
"84","Argentina",2041,"Latin America and Caribbean",266359167.539268,266390324.723027,266387801.592365,266393237.726256,14.9060153153406,997055077967.144,3153808710917.03,0.54392,51.93617486714
"85","Argentina",2042,"Latin America and Caribbean",267245572.124419,267276392.262932,267273892.566689,267279283.495317,14.9060153153406,987728901251.205,3144739457995.35,0.54392,51.424985293606
"86","Argentina",2043,"Latin America and Caribbean",268020527.041505,268050998.413138,268048523.130309,268053866.667323,14.9060153153406,978489959006.118,3134733506390.13,0.54392,50.9377810617278
"87","Argentina",2044,"Latin America and Caribbean",268607542.938719,268637654.640616,268635204.807515,268640498.566801,14.9060153153406,969337435264.833,3123850694219.14,0.54392,50.4813166966997
"88","Argentina",2045,"Latin America and Caribbean",269132091.771778,269161849.102183,269159424.483873,269164668.965676,14.9060153153406,960270521692.629,3112147746066.09,0.54392,50.0416787471175
"89","Argentina",2046,"Latin America and Caribbean",269559510.033524,269588915.151281,269586515.745174,269591710.70942,14.9060153153406,951288417515.724,3099678429794.99,0.54392,49.6216079985009
"90","Argentina",2047,"Latin America and Caribbean",269909619.301585,269938668.762537,269936294.984067,269941439.397659,14.9060153153406,942390329450.553,3086493705513.2,0.54392,49.2183614606459
"91","Argentina",2048,"Latin America and Caribbean",270182292.437169,270210984.033294,270208635.29041,270213729.224354,14.9060153153406,933575471633.703,3072641867075.73,0.54392,48.8312873651161
"92","Argentina",2049,"Latin America and Caribbean",270251756.611612,270280080.178789,270277756.851705,270282798.43944,14.9060153153406,924843065552.512,3058168676503.92,0.54392,48.4720353919128
"93","Argentina",2050,"Latin America and Caribbean",270214959.702106,270242918.188193,270240619.820697,270245609.28248,14.9060153153406,916192339976.309,3043117491672.85,0.54392,48.1303792390436
"94","Armenia",2020,"Europe and central Asia",17517388.5523624,17517388.5523624,17517388.5523624,17517388.5523624,14.5793595230261,37476461744,94471445791.0378,0.54867,44.2590250723383
"95","Armenia",2021,"Europe and central Asia",17245482.8218851,17246566.4093403,17246469.6760285,17246667.7030862,14.5793595230261,39606623829.529,95211701595.653,0.54867,47.0120132442425
"96","Armenia",2022,"Europe and central Asia",17326213.7004113,17327974.3402768,17327861.5878149,17328085.348196,14.5793595230261,44598642697.0028,96225508598.91,0.54867,52.5501219355606
"97","Armenia",2023,"Europe and central Asia",17506784.9321633,17508991.7461876,17508870.2989788,17509114.7285318,14.5793595230261,47734819251.456,97916429630.1503,0.54867,55.4884233325219
"98","Armenia",2024,"Europe and central Asia",17701621.2122881,17704147.121413,17704013.318821,17704287.8607504,14.5793595230261,50122514910.4138,99980039064.9793,0.54867,57.3686548134524
"99","Armenia",2025,"Europe and central Asia",17909597.8147163,17912373.9775928,17912222.2098891,17912537.2431719,14.5793595230261,52378028081.3824,102288578762.502,0.54867,58.9567119865454
"100","Armenia",2026,"Europe and central Asia",18116593.5326071,18119589.4095825,18119415.0104137,18119779.870148,14.5793595230261,54735039345.0446,104810530849.433,0.54867,60.5532177684367
"101","Armenia",2027,"Europe and central Asia",18312796.6898076,18315995.38912,18315793.8800986,18316218.0391829,14.5793595230261,57198116115.5716,107550022478.145,0.54867,62.1769405732302
"102","Armenia",2028,"Europe and central Asia",18529349.0951631,18532730.8428223,18532502.6174933,18532985.0887211,14.5793595230261,60104608724.9737,110511640343.125,0.54867,64.1253272276536
"103","Armenia",2029,"Europe and central Asia",18717690.8662129,18721209.5173402,18720961.2164056,18721487.4647868,14.5793595230261,63158793249.1137,113748925321.891,0.54867,66.1433937604713
"104","Armenia",2030,"Europe and central Asia",18915406.9742797,18919030.9158824,18918768.2000848,18919325.7427798,14.5793595230261,66368174576.0509,117269626593.989,0.54867,68.1606773234714
"105","Armenia",2031,"Europe and central Asia",19096545.0927415,19100256.4332173,19099983.1042414,19100563.5565915,14.5793595230261,69740638950.8397,121082200044.602,0.54867,70.2292154864498
"106","Armenia",2032,"Europe and central Asia",19273853.1207219,19277638.2822147,19277357.0279919,19277954.460968,14.5793595230261,73284473353.9873,125195828528.67,0.54867,72.3257671277768
"107","Armenia",2033,"Europe and central Asia",19460119.7373081,19463969.6169582,19463682.5411097,19464292.2921374,14.5793595230261,77008385864.6181,129620443947.071,0.54867,74.4251333886047
"108","Armenia",2034,"Europe and central Asia",19600228.1854792,19604125.7973396,19603835.4752903,19604451.8199623,14.5793595230261,80921527058.3813,134366751187.799,0.54867,76.6455969948271
"109","Armenia",2035,"Europe and central Asia",19726580.6996366,19730524.8345776,19730231.3132233,19730854.1391676,14.5793595230261,85033512492.6828,139446253989.774,0.54867,78.923965098328
"110","Armenia",2036,"Europe and central Asia",19784471.1748077,19788318.9711619,19788022.6570533,19788651.0512939,14.5793595230261,89354446334.4916,144871282791.65,0.54867,81.3871217837914
"111","Armenia",2037,"Europe and central Asia",19816218.6861907,19820105.377504,19819806.1898478,19820440.2577191,14.5793595230261,93894946188.7816,150655024632.983,0.54867,83.9511162268747
"112","Armenia",2038,"Europe and central Asia",19835012.074068,19838938.1054525,19838636.0837241,19839275.7310864,14.5793595230261,98666169188.6175,156811555180.148,0.54867,86.5916495747346
"113","Armenia",2039,"Europe and central Asia",19840789.4233479,19844757.9115474,19844452.8676326,19845098.4396019,14.5793595230261,103679839410.995,163355872954.746,0.54867,89.3137943327564
"114","Armenia",2040,"Europe and central Asia",19846945.1706534,19850963.5206021,19850654.9861323,19851307.4223655,14.5793595230261,108948276685.803,170303935847.634,0.54867,92.0886575932513
"115","Armenia",2041,"Europe and central Asia",19796790.8469638,19800855.2507582,19800543.6173696,19801202.0487763,14.5793595230261,114484426868.696,177672700007.417,0.54867,95.0675795450917
"116","Armenia",2042,"Europe and central Asia",19738893.1095226,19742999.5036385,19742685.0034941,19743349.0715795,14.5793595230261,120301893652.273,185480161198.109,0.54867,98.1356968642386
"117","Armenia",2043,"Europe and central Asia",19675649.0902071,19679723.4240168,19679405.6969934,19680074.4436868,14.5793595230261,126414971993.715,193745398726.777,0.54867,101.291337149708
"118","Armenia",2044,"Europe and central Asia",19594154.0228021,19597975.882807,19597655.3828748,19598329.4747221,14.5793595230261,132838683241.042,202488622048.335,0.54867,104.576887423899
"119","Armenia",2045,"Europe and central Asia",19501947.9378969,19505794.0609621,19505470.7422413,19506149.9086211,14.5793595230261,139588812044.282,211731220161.283,0.54867,107.978432830437
"120","Armenia",2046,"Europe and central Asia",19365373.2182154,19369240.924044,19368915.4823552,19369598.6785072,14.5793595230261,146681945142.27,221495813915.076,0.54867,111.609292276163
"121","Armenia",2047,"Europe and central Asia",19220077.0721815,19223961.9463638,19223634.9934346,19224320.919223,14.5793595230261,154135512120.373,231806311356.982,0.54867,115.37263283415
"122","Armenia",2048,"Europe and central Asia",19076977.0171532,19080882.4364718,19080553.2755257,19081243.4367459,14.5793595230261,161967828239.3,242687966253.819,0.54867,119.238844121316
"123","Armenia",2049,"Europe and central Asia",18937075.1328384,18940988.8029748,18940658.0708865,18941351.24789,14.5793595230261,170198139440.236,254167439931.773,0.54867,123.207960059649
"124","Armenia",2050,"Europe and central Asia",18798046.6497558,18801959.3559454,18801627.5460816,18802322.7996055,14.5793595230261,178846669636.886,266272866585.678,0.54867,127.291860355985
"125","Australia",2020,"East Asia and Pacific",165454834.477802,165454834.477802,165454834.477802,165454834.477802,22.5985532695145,1.25e+12,5855629365868.93,0.57165,85.0573319570903
"126","Australia",2021,"East Asia and Pacific",168899466.255539,168918975.685912,168916162.582209,168922110.961958,22.5985532695145,1.315075e+12,5845329813444.42,0.57165,88.5042595842924
"127","Australia",2022,"East Asia and Pacific",171164226.845579,171194491.346653,171191377.48075,171197311.320429,22.5985532695145,1363627569000,5850251247181.26,0.57165,91.0428879086653
"128","Australia",2023,"East Asia and Pacific",173496550.795884,173532555.860559,173529885.719625,173534873.711594,22.5985532695145,1387859230901.13,5865898787400.45,0.57165,91.8414423585173
"129","Australia",2024,"East Asia and Pacific",175861127.0345,175900125.319585,175897859.681901,175902161.795256,22.5985532695145,1405027049587.38,5886239955631.5,0.57165,92.1240979135341
"130","Australia",2025,"East Asia and Pacific",178292020.365143,178332659.03215,178330594.696512,178334640.62173,22.5985532695145,1432818484628.22,5909443744102.01,0.57165,93.0549830071917
"131","Australia",2026,"East Asia and Pacific",180673160.360919,180714806.711366,180712757.570779,180716885.946614,22.5985532695145,1464182881256.73,5937767805401.07,0.57165,94.1804090913201
"132","Australia",2027,"East Asia and Pacific",182951342.246357,182993671.977702,182991546.557546,182995873.873976,22.5985532695145,1497815162039.2,5971763563514.93,0.57165,95.4224418798689
"133","Australia",2028,"East Asia and Pacific",185244360.738019,185287182.143763,185284970.111096,185289484.092201,22.5985532695145,1536088065362.63,6011659942611.48,0.57165,96.8896604907546
"134","Australia",2029,"East Asia and Pacific",187565521.542848,187608694.233732,187606413.417772,187611072.894602,22.5985532695145,1575338936572.84,6058210625198.53,0.57165,98.3351714975094
"135","Australia",2030,"East Asia and Pacific",189957268.800931,190000738.854211,189998399.203893,190003182.241115,22.5985532695145,1615592765182.1,6111303902695.42,0.57165,99.7465301706166
"136","Australia",2031,"East Asia and Pacific",192315511.851894,192359242.06841,192356848.262962,192361744.61277,22.5985532695145,1656875179246.9,6170839299218.75,0.57165,101.155396104855
"137","Australia",2032,"East Asia and Pacific",194569874.602355,194613814.808305,194611370.582667,194616372.638629,22.5985532695145,1699212461684.32,6236727154249.29,0.57165,102.58359073561
"138","Australia",2033,"East Asia and Pacific",196812676.337666,196856810.126792,196854316.792233,196859421.783016,22.5985532695145,1742631567005.34,6308888229852.79,0.57165,104.004072376837
"139","Australia",2034,"East Asia and Pacific",199036714.208165,199081040.347346,199078497.536443,199083706.162555,22.5985532695145,1787160138475.77,6387253341321.22,0.57165,105.419753485497
"140","Australia",2035,"East Asia and Pacific",201245160.292105,201289686.323547,201287092.96394,201292407.775071,22.5985532695145,1832826525715.6,6471763010160.14,0.57165,106.830479567548
"141","Australia",2036,"East Asia and Pacific",203327495.314708,203372188.598426,203369545.840447,203374965.951121,22.5985532695145,1879659802748.14,6562367138403.76,0.57165,108.270731716797
"142","Australia",2037,"East Asia and Pacific",205274143.005222,205318964.709586,205316273.992637,205321799.448209,22.5985532695145,1927689786510.34,6659024703293.26,0.57165,109.744643487695
"143","Australia",2038,"East Asia and Pacific",207196926.377004,207241901.3216,207239160.206867,207244796.831497,22.5985532695145,1976947055836.03,6761703471404.13,0.57165,111.219254784874
"144","Australia",2039,"East Asia and Pacific",209109458.116473,209154623.479492,209151828.485921,209157583.66287,22.5985532695145,2027462970924.33,6870379731357.13,0.57165,112.691359508407
"145","Australia",2040,"East Asia and Pacific",211015375.592896,211060765.052027,211057912.675651,211063793.663976,22.5985532695145,2079269693305.46,6985038044293.29,0.57165,114.160791819204
"146","Australia",2041,"East Asia and Pacific",212856426.292571,212902047.64373,212899136.040973,212905143.872032,22.5985532695145,2132400206316.74,7105671011337.13,0.57165,115.646601042356
"147","Australia",2042,"East Asia and Pacific",214643500.933708,214689339.476376,214686368.148326,214692503.256991,22.5985532695145,2186888336101.8,7232279057314,0.57165,117.146586703332
"148","Australia",2043,"East Asia and Pacific",216365201.343427,216411253.300094,216408221.21482,216414485.697682,22.5985532695145,2242768773146.38,7364870230027.07,0.57165,118.665492426739
"149","Australia",2044,"East Asia and Pacific",217902754.059812,217946459.3902,217943366.466537,217949760.485338,22.5985532695145,2300077094364.45,7503460014437.23,0.57165,120.242006537713
"150","Australia",2045,"East Asia and Pacific",219316849.270567,219360746.056879,219357592.135877,219364115.959623,22.5985532695145,2358849785748.61,7648071161125.22,0.57165,121.858832422736
"151","Australia",2046,"East Asia and Pacific",220628671.120863,220672729.443906,220669516.543931,220676166.295276,22.5985532695145,2419124265599.34,7798733528449.19,0.57165,123.510906520123
"152","Australia",2047,"East Asia and Pacific",221895161.386108,221939349.879672,221936080.694837,221942850.926881,22.5985532695145,2480938908347.77,7955483937843.95,0.57165,125.181491691947
"153","Australia",2048,"East Asia and Pacific",223061898.713775,223104416.546787,223101092.804297,223107979.980844,22.5985532695145,2544333068987.23,8118366041738.83,0.57165,126.889503630651
"154","Australia",2049,"East Asia and Pacific",224020495.156742,224063091.661759,224059715.349732,224066715.422767,22.5985532695145,2609347108129,8287430203600.85,0.57165,128.672193280841
"155","Australia",2050,"East Asia and Pacific",224901936.832811,224944615.818968,224941186.670796,224948301.02848,22.5985532695145,2676022417698.39,8462733389637.87,0.57165,130.488922878955
"156","Austria",2020,"Europe and central Asia",54140977.9288976,54140977.9288976,54140977.9288976,54140977.9288976,26.2884194567617,4.62e+11,2628751176310.97,0.58386,95.7173971981165
"157","Austria",2021,"Europe and central Asia",54574127.4405528,54582116.7916709,54581008.8814401,54583348.2983524,26.2884194567617,483053340000,2618766115385.66,0.58386,99.7725816210473
"158","Austria",2022,"Europe and central Asia",54575161.7644367,54586984.7144471,54585786.5884278,54588140.3284992,26.2884194567617,506476596456.6,2614814897835.48,0.58386,104.675148489857
"159","Austria",2023,"Europe and central Asia",54552467.3518142,54566114.2926017,54565010.3568382,54567168.5762715,26.2884194567617,506957749223.234,2617218845070.54,0.58386,104.759968165755
"160","Austria",2024,"Europe and central Asia",54499172.0403042,54513674.8052514,54512635.7389674,54514722.7991115,26.2884194567617,510846115159.776,2619629082401.38,0.58386,105.58328589813
"161","Austria",2025,"Europe and central Asia",54419721.3807309,54434651.9553104,54433606.3536335,54435756.0778946,26.2884194567617,519458980661.37,2622940997813.08,0.58386,107.398427409856
"162","Austria",2026,"Europe and central Asia",54351845.2371443,54367011.5543846,54365931.7932525,54368169.6346099,26.2884194567617,529536484886.201,2628351503664.51,0.58386,109.467853479788
"163","Austria",2027,"Europe and central Asia",54274032.7398247,54289301.5203684,54288189.254137,54290498.3137363,26.2884194567617,538586263412.906,2636140700804.76,0.58386,111.294695603591
"164","Austria",2028,"Europe and central Asia",54180915.2888084,54196167.4273937,54195037.2771058,54197385.6777287,26.2884194567617,549449170788.037,2645919481827,0.58386,113.478337198472
"165","Austria",2029,"Europe and central Asia",54078676.3024348,54093817.5959751,54092682.2236522,54095043.1856867,26.2884194567617,560531175389.846,2658065010454.11,0.58386,115.674186160973
"166","Austria",2030,"Europe and central Asia",53966442.882481,53981426.7153291,53980293.3305782,53982651.7279484,26.2884194567617,571836696255.805,2672516546503.81,0.58386,117.884191011495
"167","Austria",2031,"Europe and central Asia",53885770.6060825,53900595.0122968,53899465.8959693,53901816.5761705,26.2884194567617,583370241552.272,2689217548498.03,0.58386,120.055280659164
"168","Austria",2032,"Europe and central Asia",53798221.8097316,53812172.7643864,53811051.1222746,53813386.8190554,26.2884194567617,595136410372.162,2708115487158.31,0.58386,122.236313059755
"169","Austria",2033,"Europe and central Asia",53680536.6474283,53693563.2588195,53692450.8137452,53694767.8715436,26.2884194567617,607139894568.87,2729161668698.95,0.58386,124.459682290941
"170","Austria",2034,"Europe and central Asia",53544186.8268799,53557034.5245928,53555930.9477918,53558229.8496707,26.2884194567617,619385480627.184,2752311067437.61,0.58386,126.712458316237
"171","Austria",2035,"Europe and central Asia",53397633.2573067,53410308.1208737,53409212.7454362,53411494.9554375,26.2884194567617,631878051571.935,2777522167267.28,0.58386,128.984826702124
"172","Austria",2036,"Europe and central Asia",53251741.0651214,53263045.1799083,53262040.8592885,53264142.4025401,26.2884194567617,644622588915.142,2804756811556.36,0.58386,131.262643874136
"173","Austria",2037,"Europe and central Asia",53089731.2381926,53100283.088841,53099286.072939,53101372.7281746,26.2884194567617,657624174642.43,2833980061065.59,0.58386,133.571167876726
"174","Austria",2038,"Europe and central Asia",52908562.4321907,52918960.1999487,52917970.0399664,52920042.8725018,26.2884194567617,670887993239.51,2865160059491.38,0.58386,135.917135515462
"175","Austria",2039,"Europe and central Asia",52738512.0523028,52748776.3649956,52747791.4702951,52749853.955828,26.2884194567617,684419333759.536,2898267906264.66,0.58386,138.256755999296
"176","Austria",2040,"Europe and central Asia",52545912.5511062,52556042.2050059,52555063.1818032,52557114.1586606,26.2884194567617,698223591932.157,2933277536253.31,0.58386,140.642413867756
"177","Austria",2041,"Europe and central Asia",52328915.2065631,52338922.0555574,52337948.6414472,52339988.7739501,26.2884194567617,712306272315.105,2970165606033.84,0.58386,143.080113261713
"178","Austria",2042,"Europe and central Asia",52107439.629422,52117336.59244,52116367.8852074,52118399.2930465,26.2884194567617,726672990489.185,3008911386415.17,0.58386,145.54076481679
"179","Austria",2043,"Europe and central Asia",51882174.5011533,51891964.0382648,51891000.3868687,51893022.2226366,26.2884194567617,741329475297.528,3049496660913.2,0.58386,148.024653060048
"180","Austria",2044,"Europe and central Asia",51656137.1409954,51665808.31982,51664850.9428613,51666860.7565961,26.2884194567617,756281571130.016,3091905629890.36,0.58386,150.528039873042
"181","Austria",2045,"Europe and central Asia",51415627.9242316,51425177.6159253,51424227.4525956,51426223.0618189,26.2884194567617,771535240253.778,3136124820088.69,0.58386,153.075833305229
"182","Austria",2046,"Europe and central Asia",51160464.9663355,51169873.6529925,51168932.8091799,51170909.9088038,26.2884194567617,787096565190.692,3182142999298.91,0.58386,155.671015092053
"183","Austria",2047,"Europe and central Asia",50899522.471311,50908783.7301899,50907853.2647754,50909809.7535188,26.2884194567617,802971751142.836,3229951095921.05,0.58386,158.300249769422
"184","Austria",2048,"Europe and central Asia",50637647.7490743,50646760.814235,50645840.8814051,50647776.3647183,26.2884194567617,819167128466.866,3279542123184.73,0.58386,160.956342441976
"185","Austria",2049,"Europe and central Asia",50374541.8721853,50383520.620634,50382610.4041496,50384526.1792055,26.2884194567617,835689155198.294,3330911107808.78,0.58386,163.641104945736
"186","Austria",2050,"Europe and central Asia",50097733.7527926,50106332.4325586,50105431.9699657,50107327.9811264,26.2884194567617,852544419626.68,3384055022891.53,0.58386,166.380009761742
"187","Bahrain",2020,"Middle East and north Africa",8093317.10725126,8093317.10725126,8093317.10725126,8093317.10725126,29.5245725892058,70910259290,409913864285.55,0.29705,4.320239379598
"188","Bahrain",2021,"Middle East and north Africa",7948893.88486156,7949319.0780633,7949178.32432827,7949515.06823218,29.5245725892058,72747544108.2039,410354122048.543,0.29705,4.45258534741143
"189","Bahrain",2022,"Middle East and north Africa",7987511.79814394,7988145.34761125,7987954.22978172,7988406.63570599,29.5245725892058,76305626490.5362,411314817413.207,0.29705,4.65598271840569
"190","Bahrain",2023,"Middle East and north Africa",8017966.872181,8018726.66346389,8018502.4173203,8019034.99935477,29.5245725892058,78399452881.4365,413277986625.393,0.29705,4.7623711470399
"191","Bahrain",2024,"Middle East and north Africa",8050101.97954228,8050951.09347209,8050700.71187871,8051296.80362032,29.5245725892058,81220265196.1106,415761190669.643,0.29705,4.90715470225792
"192","Bahrain",2025,"Middle East and north Africa",8082828.37651865,8083743.9511003,8083473.41704238,8084119.20618577,29.5245725892058,83790074386.9155,418953067291.132,0.29705,5.02920954017596
"193","Bahrain",2026,"Middle East and north Africa",8111271.45627489,8112236.91311613,8111949.93600929,8112634.82767859,29.5245725892058,86023917770.0707,422744075261.49,0.29705,5.12534553750048
"194","Bahrain",2027,"Middle East and north Africa",8129021.75879245,8130023.44038234,8129724.1195933,8130437.63171683,29.5245725892058,88363768333.4166,427005065544.519,0.29705,5.22437640216845
"195","Bahrain",2028,"Middle East and north Africa",8137065.23461226,8138088.11959633,8137781.14133158,8138511.80278516,29.5245725892058,91039072758.9879,431743837191.45,0.29705,5.33938388441782
"196","Bahrain",2029,"Middle East and north Africa",8149025.22719159,8150059.69564324,8149748.18516515,8150488.49327336,29.5245725892058,93795374791.4345,437035542453.145,0.29705,5.45175375204311
"197","Bahrain",2030,"Middle East and north Africa",8167375.03295351,8168414.44470923,8168100.62150295,8168845.33301455,29.5245725892058,96635126717.0295,442876448846.102,0.29705,5.56091901629676
"198","Bahrain",2031,"Middle East and north Africa",8188666.71535305,8189706.09353095,8189391.6431131,8190136.8953563,29.5245725892058,99560855067.5479,449263734538.037,0.29705,5.66751665577898
"199","Bahrain",2032,"Middle East and north Africa",8214551.36186833,8215586.97107102,8215273.15643729,8216016.16541355,29.5245725892058,102575162868.126,456195464735.988,0.29705,5.77118389452611
"200","Bahrain",2033,"Middle East and north Africa",8244727.56705155,8245756.31178443,8245444.11772065,8246182.83925079,29.5245725892058,105680731953.176,463670569918.684,0.29705,5.87196758917288
"201","Bahrain",2034,"Middle East and north Africa",8282567.77700434,8283588.85703131,8283278.52077551,8284012.50559499,29.5245725892058,108880325352.42,471688825841.069,0.29705,5.96914737504174
"202","Bahrain",2035,"Middle East and north Africa",8323530.18753283,8324544.11740023,8324235.46855291,8324965.13083387,29.5245725892058,112176789749.161,480250835243.055,0.29705,6.06369887178059
"203","Bahrain",2036,"Middle East and north Africa",8363009.37874921,8364016.3471211,8363709.35418329,8364434.68711301,29.5245725892058,115573058012.981,489358011198.634,0.29705,6.15666762952912
"204","Bahrain",2037,"Middle East and north Africa",8399079.46972138,8400078.9326276,8399773.81013893,8400494.09525163,29.5245725892058,119072151809.12,499012562045.309,0.29705,6.24855669277279
"205","Bahrain",2038,"Middle East and north Africa",8432381.8858472,8433374.28701189,8433070.9088548,8433786.23630518,29.5245725892058,122677184286.858,509217477837.457,0.29705,6.33931886152684
"206","Bahrain",2039,"Middle East and north Africa",8472755.2978139,8473742.66880512,8473440.45562736,8474152.129107,29.5245725892058,126391362849.285,519976518270.751,0.29705,6.42683139042276
"207","Bahrain",2040,"Middle East and north Africa",8519084.34434046,8520067.76644649,8519766.45690702,8520475.09283835,29.5245725892058,130217992006.937,531294202028.137,0.29705,6.51138666522444
"208","Bahrain",2041,"Middle East and north Africa",8561881.48975355,8562833.18566302,8562538.43007767,8563232.94750499,29.5245725892058,134160476317.822,543175797501.025,0.29705,6.59520873553728
"209","Bahrain",2042,"Middle East and north Africa",8597756.02250069,8598707.57319598,8598412.7027184,8599106.65768491,29.5245725892058,138222323416.46,555627314842.453,0.29705,6.67918491060842
"210","Bahrain",2043,"Middle East and north Africa",8628864.71575296,8629819.90603775,8629524.06899556,8630219.73736105,29.5245725892058,142407147134.633,568655499311.91,0.29705,6.7629390871417
"211","Bahrain",2044,"Middle East and north Africa",8660992.74987359,8661865.42963915,8661597.98844692,8662228.45732731,29.5245725892058,146718670716.614,582267825874.296,0.29705,6.84522674136987
"212","Bahrain",2045,"Middle East and north Africa",8690724.87510072,8691595.9978283,8691329.69372429,8691957.10194318,29.5245725892058,151160730131.747,596472495018.226,0.29705,6.9269349394642
"213","Bahrain",2046,"Middle East and north Africa",8720186.94545439,8721055.39672184,8720790.63022761,8721414.00983381,29.5245725892058,155737277487.312,611278429761.435,0.29705,7.00765376081379
"214","Bahrain",2047,"Middle East and north Africa",8751188.09334716,8752049.28682054,8751787.53690943,8752403.4171763,29.5245725892058,160452384544.722,626695273813.558,0.29705,7.08703141332805
"215","Bahrain",2048,"Middle East and north Africa",8780031.67597257,8780880.86184235,8780623.6781991,8781228.39847588,29.5245725892058,165310246342.176,642733390868.898,0.29705,7.16603568924926
"216","Bahrain",2049,"Middle East and north Africa",8805321.00628081,8806134.25047092,8805885.62250942,8806472.56222962,29.5245725892058,170315184926.99,659403865004.144,0.29705,7.24509812935493
"217","Bahrain",2050,"Middle East and north Africa",8829023.79183731,8829826.95722108,8829582.21889278,8830159.68222018,29.5245725892058,175471653200.931,676718502158.146,0.29705,7.32383016702046
"218","Bangladesh",2020,"South Asia",462829071.50089,462829071.50089,462829071.50089,462829071.50089,37.6070777495737,9.36e+11,2937148153633.64,0.516049904761905,29.2167869412879
"219","Bangladesh",2021,"South Asia",469583854.198448,469601999.354935,469592454.334139,469614650.936894,37.6070777495737,1000949040000,3142292993687.97,0.516049904761905,30.0145267099976
"220","Bangladesh",2022,"South Asia",475608074.922596,475637493.959468,475622345.26456,475655760.806006,37.6070777495737,1072016421840,3361606027709.98,0.516049904761905,30.908952088176
"221","Bangladesh",2023,"South Asia",480904118.39181,480941689.818211,480922232.908566,480964493.035663,37.6070777495737,1136605411255.86,3596679775574.05,0.516049904761905,31.5358397748374
"222","Bangladesh",2024,"South Asia",486008061.106731,486052381.988232,486029056.754221,486079808.917942,37.6070777495737,1204801735931.21,3844289867512.2,0.516049904761905,32.192231685164
