"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"294392","Tunisia","2049","Middle East and north Africa","47240482.1415485","47248508.0861419","47245350.2653674","47252728.4467299"
"294393","Tunisia","2050","Middle East and north Africa","47453262.4641799","47461242.8863518","47458106.7086768","47465430.9129086"
"294394","Türkiye","2020","Europe and central Asia","290443345.782164","290443345.782164","290443345.782164","290443345.782164"
"294395","Türkiye","2021","Europe and central Asia","307676792.490302","307695407.606879","307688881.057595","307705612.49663"
"294396","Türkiye","2022","Europe and central Asia","312453099.325751","312482094.090613","312472619.945719","312496158.14704"
"294397","Türkiye","2023","Europe and central Asia","316039717.176219","316075220.958303","316063903.213001","316091996.872372"
"294398","Türkiye","2024","Europe and central Asia","318649759.101082","318689889.682557","318677096.615125","318708997.902451"
"294399","Türkiye","2025","Europe and central Asia","321585769.432177","321629623.050268","321615536.218489","321650770.688665"
"294400","Türkiye","2026","Europe and central Asia","324373938.54582","324420660.725982","324405556.618354","324443400.382979"
"294402","Türkiye","2027","Europe and central Asia","327159688.693057","327208475.012026","327192654.325964","327232337.644215"
"294403","Türkiye","2028","Europe and central Asia","329769569.936986","329819667.091495","329803417.231279","329844196.699726"
"294404","Türkiye","2029","Europe and central Asia","331899074.249739","331949583.610797","331933226.175792","331974276.825163"
"294405","Türkiye","2030","Europe and central Asia","334276897.691531","334327209.855198","334310960.057641","334351734.684159"
"294406","Türkiye","2031","Europe and central Asia","336704670.075511","336754321.238528","336738334.965567","336778443.549964"
"294407","Türkiye","2032","Europe and central Asia","339235877.662557","339284698.421603","339269031.187159","339308334.187743"
"294408","Türkiye","2033","Europe and central Asia","341758352.714197","341806268.6504","341790943.724097","341829384.770488"
"294409","Türkiye","2034","Europe and central Asia","343972602.996835","344019521.789898","344004564.407982","344042081.876109"
"294410","Türkiye","2035","Europe and central Asia","346359430.200516","346405461.14478","346390835.338689","346427518.3991"
"294412","Türkiye","2036","Europe and central Asia","348738199.065616","348780224.72525","348766734.001846","348800712.398555"
"294413","Türkiye","2037","Europe and central Asia","350908786.473189","350949960.11392","350936788.972242","350969967.752756"
"294414","Türkiye","2038","Europe and central Asia","353033631.240527","353073957.208734","353061100.39389","353093492.792371"
"294415","Türkiye","2039","Europe and central Asia","354917659.084739","354957135.551451","354944590.459762","354976202.71811"
"294416","Türkiye","2040","Europe and central Asia","356652008.04828","356690651.320029","356678406.599689","356709253.953247"
"294417","Türkiye","2041","Europe and central Asia","358357618.762946","358395441.606823","358383488.251976","358413585.629927"
"294418","Türkiye","2042","Europe and central Asia","359934440.526517","359971462.671684","359959792.64217","359989161.441279"
"294419","Türkiye","2043","Europe and central Asia","361539529.478088","361575748.081015","361564359.801574","361593007.372357"
"294420","Türkiye","2044","Europe and central Asia","362892085.657994","362927507.02904","362916397.125219","362944335.977695"
"294422","Türkiye","2045","Europe and central Asia","364103435.325568","364138091.680261","364127249.085972","364154508.343978"
"294423","Türkiye","2046","Europe and central Asia","365324535.32743","365358471.688713","365347881.549612","365374499.074008"
"294424","Türkiye","2047","Europe and central Asia","366312397.253516","366345642.724183","366335295.059555","366361296.150436"
"294425","Türkiye","2048","Europe and central Asia","367512584.044442","367545188.394779","367535067.32711","367560491.59945"
"294426","Türkiye","2049","Europe and central Asia","368559150.294191","368591127.90443","368581227.982095","368606087.484627"
"294427","Türkiye","2050","Europe and central Asia","369424821.690477","369456174.133824","369446491.921234","369470789.42907"
"294428","Uganda","2020","Sub-Saharan Africa","122831936.795889","122831936.795889","122831936.795889","122831936.795889"
"294429","Uganda","2021","Sub-Saharan Africa","127954309.02998","127958388.517307","127956712.012248","127960719.498562"
"294430","Uganda","2022","Sub-Saharan Africa","133172294.984059","133179104.917829","133176428.142913","133182662.68866"
"294432","Uganda","2023","Sub-Saharan Africa","137745560.359531","137754574.238855","137751087.335694","137759202.202314"
"294433","Uganda","2024","Sub-Saharan Africa","142374079.339772","142385051.717443","142380814.469512","142390733.013506"
"294434","Uganda","2025","Sub-Saharan Africa","147192763.934487","147205535.637173","147200584.187368","147212247.954511"
"294435","Uganda","2026","Sub-Saharan Africa","152196824.995701","152211174.378794","152205585.714486","152218813.943671"
"294436","Uganda","2027","Sub-Saharan Africa","157358850.657049","157374509.964445","157368389.871014","157382921.697493"
"294437","Uganda","2028","Sub-Saharan Africa","162711257.519804","162727970.500547","162721424.23872","162736996.728087"
"294438","Uganda","2029","Sub-Saharan Africa","168148706.562973","168166259.952166","168159376.655414","168175766.122254"
"294439","Uganda","2030","Sub-Saharan Africa","173700999.411394","173719254.140582","173712092.52846","173729149.589143"
"294440","Uganda","2031","Sub-Saharan Africa","179324375.137222","179343257.807346","179335849.119687","179353493.744892"
"294442","Uganda","2032","Sub-Saharan Africa","184995543.298643","185015017.988548","185007377.66308","185025569.854613"
"294443","Uganda","2033","Sub-Saharan Africa","190736485.009744","190756545.118036","190748676.406851","190767406.326667"
"294444","Uganda","2034","Sub-Saharan Africa","196519723.733994","196540372.974286","196532274.542916","196551544.763358"
"294445","Uganda","2035","Sub-Saharan Africa","202369696.649253","202390948.496828","202382615.123875","202402437.722963"
"294446","Uganda","2036","Sub-Saharan Africa","208246777.745691","208268641.463252","208260069.539664","208280452.912632"
"294447","Uganda","2037","Sub-Saharan Africa","214135737.018964","214158216.951854","214149404.715067","214170352.824411"
"294448","Uganda","2038","Sub-Saharan Africa","220023131.946899","220046235.656694","220037180.11436","220058699.832733"
"294449","Uganda","2039","Sub-Saharan Africa","225882734.02783","225906464.204161","225897164.233297","225919258.001329"
"294450","Uganda","2040","Sub-Saharan Africa","231703938.707794","231728301.451953","231718754.686448","231741427.580308"
"294452","Uganda","2041","Sub-Saharan Africa","237467814.177842","237492810.418855","237483016.450483","237506269.140365"
"294453","Uganda","2042","Sub-Saharan Africa","243177971.851394","243203599.207336","243193558.967589","243217388.928569"
"294454","Uganda","2043","Sub-Saharan Africa","248831423.703024","248857681.960493","248847395.539212","248871802.476707"
"294455","Uganda","2044","Sub-Saharan Africa","254435766.978541","254462651.853955","254452120.937587","254477100.897442"
"294456","Uganda","2045","Sub-Saharan Africa","259947005.502208","259974514.260196","259963740.007995","259989290.060922"
"294457","Uganda","2046","Sub-Saharan Africa","265363991.667579","265392117.824696","265381102.802997","265407216.73221"
"294458","Uganda","2047","Sub-Saharan Africa","270687402.274255","270716137.429321","270704884.987352","270731554.746167"
"294459","Uganda","2048","Sub-Saharan Africa","275916315.369661","275945650.951722","275934164.423721","275961381.835525"
"294460","Uganda","2049","Sub-Saharan Africa","281036058.61729","281065983.027814","281054266.925007","281082021.007932"
"294462","Uganda","2050","Sub-Saharan Africa","285990254.377447","286020754.681808","286008814.049731","286037092.546753"
"294463","Ukraine","2020","Europe and central Asia","289269222.59483","289269222.59483","289269222.59483","289269222.59483"
"294464","Ukraine","2021","Europe and central Asia","287412460.926195","287473012.430302","287458093.382299","287491761.19645"
"294465","Ukraine","2022","Europe and central Asia","285495119.563368","285584856.499247","285566337.495446","285606685.756156"
"294466","Ukraine","2023","Europe and central Asia","238809270.671259","238902153.971113","238884731.513154","238922499.650695"
"294467","Ukraine","2024","Europe and central Asia","246189284.366575","246290704.058726","246272593.893332","246312161.875494"
"294468","Ukraine","2025","Europe and central Asia","251467021.312727","251573673.059677","251554876.931177","251596130.981387"
"294469","Ukraine","2026","Europe and central Asia","253859197.536479","253968825.392708","253949537.95975","253991911.474088"
"294470","Ukraine","2027","Europe and central Asia","252908678.803037","253019505.395859","253000010.804882","253042798.853908"
"294472","Ukraine","2028","Europe and central Asia","250586908.143289","250697948.110081","250678438.113252","250721206.907983"
"294473","Ukraine","2029","Europe and central Asia","247515030.343497","247625621.842333","247606210.155957","247648713.14702"
"294474","Ukraine","2030","Europe and central Asia","244315871.381096","244425599.663407","244406347.669266","244448458.584723"
"294475","Ukraine","2031","Europe and central Asia","240553172.022985","240661452.859265","240642450.801293","240683983.352444"
"294476","Ukraine","2032","Europe and central Asia","236751798.377548","236858332.464726","236839623.492161","236880494.125519"
"294477","Ukraine","2033","Europe and central Asia","233046019.317181","233150638.967344","233132248.70015","233172413.084465"
"294478","Ukraine","2034","Europe and central Asia","229240192.178421","229342911.169214","229324825.732401","229364331.39444"
"294479","Ukraine","2035","Europe and central Asia","225350426.403362","225451057.883727","225433311.441455","225472087.649169"
"294480","Ukraine","2036","Europe and central Asia","220999120.947206","221097406.409831","221080048.077777","221117988.880551"
"294482","Ukraine","2037","Europe and central Asia","216677748.330191","216773607.272171","216756653.14888","216793731.747177"
"294483","Ukraine","2038","Europe and central Asia","212709399.079682","212802905.254805","212786347.492875","212822588.540583"
"294484","Ukraine","2039","Europe and central Asia","208529853.611202","208620880.737817","208604743.896897","208640095.546128"
"294485","Ukraine","2040","Europe and central Asia","204588532.068898","204677011.617728","204661319.362536","204695735.73905"
"294486","Ukraine","2041","Europe and central Asia","200353883.424428","200439587.720969","200424390.768535","200457758.681345"
"294487","Ukraine","2042","Europe and central Asia","196363356.560462","196446399.735584","196431683.413774","196464036.405125"
"294488","Ukraine","2043","Europe and central Asia","192694922.712307","192775295.197022","192761071.7823","192792369.794542"
"294489","Ukraine","2044","Europe and central Asia","188876310.99548","188953769.672819","188940097.842826","188970203.067243"
"294490","Ukraine","2045","Europe and central Asia","185507317.426497","185582000.63223","185568860.374054","185597799.884435"
"294492","Ukraine","2046","Europe and central Asia","182150467.148472","182222438.951436","182209819.179363","182237605.687792"
"294493","Ukraine","2047","Europe and central Asia","178957677.130434","179026982.214427","179014878.530061","179041503.151993"
"294494","Ukraine","2048","Europe and central Asia","176271572.618957","176338536.298115","176326896.390007","176352468.840358"
